Index	Lat			Lon			Icon	Name	Description	Notes	URL	Link Text	Altitude (m)	Distance (km)	Speed (m/s)	Course (°)	Time	HDOP	VDOP	PDOP	Satellites	Fix
1121	49.497533	N	49° 29.852000' N	15.904635	E	15° 54.278100' E					""		572.700000	3.320266	2.531111	8.550000	44297.554618	0.690000	0.890000	1.130000	15	dgps
1122	49.497558	N	49° 29.853500' N	15.904643	E	15° 54.278600' E					""		573.100000	3.323113	2.361111	11.910000	44297.554630	0.670000	0.660000	0.950000	15	dgps
1123	49.497590	N	49° 29.855400' N	15.904647	E	15° 54.278800' E					""		573.700000	3.326647	2.466667	9.120000	44297.554641	0.690000	0.890000	1.130000	15	dgps
1124	49.497618	N	49° 29.857100' N	15.904648	E	15° 54.278900' E					""		574.100000	3.329803	2.227500	15.630000	44297.554653	0.650000	0.820000	1.050000	16	dgps
1125	49.497640	N	49° 29.858400' N	15.904653	E	15° 54.279200' E					""		574.300000	3.332242	2.030000	15.970000	44297.554664	0.650000	0.820000	1.050000	16	dgps
1126	49.497663	N	49° 29.859800' N	15.904660	E	15° 54.279600' E					""		574.300000	3.334884	1.897778	13.030000	44297.554676	0.650000	0.820000	1.050000	16	dgps
1127	49.497682	N	49° 29.860900' N	15.904667	E	15° 54.280000' E					""		574.700000	3.336981	1.695556	16.820000	44297.554688	0.640000	0.630000	0.900000	16	dgps
1128	49.497702	N	49° 29.862100' N	15.904677	E	15° 54.280600' E					""		575.000000	3.339321	1.733889	23.270000	44297.554699	0.640000	0.630000	0.900000	16	dgps
1129	49.497722	N	49° 29.863300' N	15.904687	E	15° 54.281200' E					""		575.300000	3.341662	1.706111	27.480000	44297.554711	0.640000	0.630000	0.900000	16	dgps
1130	49.497747	N	49° 29.864800' N	15.904692	E	15° 54.281500' E					""		575.600000	3.344469	1.603611	21.700001	44297.554722	0.640000	0.630000	0.900000	16	dgps
